"","coffeid","typeid","value"
"11192",700,8,"OLIVIA HERNANDEZ VIRVES"
"11193",700,9,"1 kg"
"11194",700,10,"AMECAFE"
"11195",700,11,"2012"
"11196",700,12,"Bourbon"
"11197",700,13,"Washed / Wet"
"11198",700,14,""
"11199",700,15,"AMECAFE"
"11200",700,16,"m"
"11201",701,1,"Arabica"
"11202",701,2,"finca las nieves"
"11203",701,3,"Mexico"
"11204",701,4,"fln mirador"
"11205",701,5,"finca las nieves"
"11206",701,6,"finca las nieves"
"11207",701,7,"fln mirador"
"11208",701,8,"ROBIN CLEAVER"
"11209",701,9,"1 kg"
"11210",701,10,"AMECAFE"
"11211",701,11,"2012"
"11212",701,12,"Typica"
"11213",701,13,"Washed / Wet"
"11214",701,14,"Bluish-Green"
"11215",701,15,"AMECAFE"
"11216",701,16,"m"
"11217",702,1,"Arabica"
"11218",702,2,"carcafe ltda ci"
"11219",702,3,"Colombia"
"11220",702,4,""
"11221",702,5,""
"11222",702,6,"carcafe ltda"
"11223",702,7,"huila"
"11224",702,8,"JAIME PULIDO / ALBINO MAHECHA / FREDDY MENDEZ"
"11225",702,9,"70 kg"
"11226",702,10,"AlmacafÃ©"
"11227",702,11,"2012"
"11228",702,12,"Caturra"
"11229",702,13,"Natural / Dry"
"11230",702,14,""
"11231",702,15,"AlmacafÃ©"
"11232",702,16,"m"
"11233",703,1,"Arabica"
"11234",703,2,"nucoffee"
"11235",703,3,"Brazil"
"11236",703,4,"santa mariana"
"11237",703,5,""
"11238",703,6,"nucoffee"
"11239",703,7,"south of minas"
"11240",703,8,"Glycia Maria"
"11241",703,9,"60 kg"
"11242",703,10,"NUCOFFEE"
"11243",703,11,"2012"
"11244",703,12,"Arusha"
"11245",703,13,"Natural / Dry"
"11246",703,14,"Blue-Green"
"11247",703,15,"NUCOFFEE"
"11248",703,16,"m"
"11249",704,1,"Arabica"
"11250",704,2,"exportadora de cafe condor s.a"
"11251",704,3,"Colombia"
"11252",704,4,""
"11253",704,5,"trilladora bonanza - armenia quindioa"
"11254",704,6,"exportadora de cafe condor s.a"
"11255",704,7,"huila"
"11256",704,8,""
"11257",704,9,"70 kg"
"11258",704,10,"AlmacafÃ©"
"11259",704,11,"2011"
"11260",704,12,"Caturra"
"11261",704,13,"Washed / Wet"
"11262",704,14,"Green"
"11263",704,15,"AlmacafÃ©"
"11264",704,16,"m"
"11265",705,1,"Arabica"
"11266",705,2,"exportadora de cafe condor s.a"
"11267",705,3,"Colombia"
"11268",705,4,""
"11269",705,5,"trilladora bonanza - armenia quindioa"
"11270",705,6,""
"11271",705,7,"huila"
"11272",705,8,""
"11273",705,9,"70 kg"
"11274",705,10,"AlmacafÃ©"
"11275",705,11,"3T/2011"
"11276",705,12,""
"11277",705,13,""
"11278",705,14,""
"11279",705,15,"AlmacafÃ©"
"11280",705,16,"m"
"11281",706,1,"Arabica"
"11282",706,2,"bismarck castro"
"11283",706,3,"Honduras"
"11284",706,4,"los hicaques"
"11285",706,5,"cigrah s.a de c.v."
"11286",706,6,"cigrah s.a de c.v"
"11287",706,7,"comayagua"
"11288",706,8,"Reinerio Zepeda"
"11289",706,9,"69 kg"
"11290",706,10,"Instituto HondureÃ±o del CafÃ©"
"11291",706,11,"2017"
"11292",706,12,"Caturra"
"11293",706,13,"Washed / Wet"
"11294",706,14,"Green"
"11295",706,15,"Instituto HondureÃ±o del CafÃ©"
"11296",706,16,"m"
"11297",707,1,"Arabica"
"11298",707,2,"pedro santos e silva"
"11299",707,3,"Brazil"
"11300",707,4,"fazenda sÃ£o pedro"
"11301",707,5,"alfenas"
"11302",707,6,"olam"
"11303",707,7,"cerrado"
"11304",707,8,"Tulio Taft Bovaretto"
"11305",707,9,"2 kg"
"11306",707,10,"Brazil Specialty Coffee Association"
"11307",707,11,"2016"
"11308",707,12,"Catuai"
"11309",707,13,"Natural / Dry"
"11310",707,14,"Green"
"11311",707,15,"Brazil Specialty Coffee Association"
"11312",707,16,"m"
"11313",708,1,"Arabica"
"11314",708,2,"gabriel barbara"
"11315",708,3,"Brazil"
"11316",708,4,""
"11317",708,5,"copag"
"11318",708,6,"volcafe ltda."
"11319",708,7,"cerrado"
"11320",708,8,""
"11321",708,9,"59 kg"
"11322",708,10,"Brazil Specialty Coffee Association"
"11323",708,11,"2016 / 2017"
"11324",708,12,""
"11325",708,13,"Natural / Dry"
"11326",708,14,"Green"
"11327",708,15,"Brazil Specialty Coffee Association"
"11328",708,16,"m"
"11329",709,1,"Arabica"
"11330",709,2,"ipanema coffees"
"11331",709,3,"Brazil"
"11332",709,4,"capoeirinha"
"11333",709,5,"dry mill"
"11334",709,6,"ipanema coffees"
"11335",709,7,"south of minas"
"11336",709,8,"Ipanema Agricola"
"11337",709,9,"60 kg"
"11338",709,10,"Brazil Specialty Coffee Association"
"11339",709,11,"2016"
"11340",709,12,"Bourbon"
"11341",709,13,"Natural / Dry"
"11342",709,14,"Bluish-Green"
"11343",709,15,"Brazil Specialty Coffee Association"
"11344",709,16,"m"
"11345",710,1,"Arabica"
"11346",710,2,"ceca, s.a."
"11347",710,3,"Costa Rica"
"11348",710,4,"gamboa"
"11349",710,5,"beneficio montaÃ±as del diamante"
"11350",710,6,"ceca,s.a."
"11351",710,7,"tarrazu"
"11352",710,8,"Martin Gutierrez"
"11353",710,9,"69 kg"
"11354",710,10,"Specialty Coffee Association of Costa Rica"
"11355",710,11,"2015"
"11356",710,12,"Caturra"
"11357",710,13,"Washed / Wet"
"11358",710,14,"Bluish-Green"
"11359",710,15,"Specialty Coffee Association of Costa Rica"
"11360",710,16,"m"
"11361",711,1,"Arabica"
"11362",711,2,"rodrigo soto"
"11363",711,3,"Costa Rica"
"11364",711,4,"rio jorco"
"11365",711,5,"rio jorco"
"11366",711,6,"panamerican coffee trading"
"11367",711,7,"tarrazu"
"11368",711,8,"Johanna"
"11369",711,9,"69 kg"
"11370",711,10,"Specialty Coffee Association of Costa Rica"
"11371",711,11,"2015"
"11372",711,12,"Catuai"
"11373",711,13,"Washed / Wet"
"11374",711,14,"Green"
"11375",711,15,"Specialty Coffee Association of Costa Rica"
"11376",711,16,"m"
"11377",712,1,"Arabica"
"11378",712,2,"yunnan coffee exchange"
"11379",712,3,"China"
"11380",712,4,"yun lan coffee co. ltd"
"11381",712,5,"yun lan coffee co. ltd mill"
"11382",712,6,"yunnan coffee exchange"
"11383",712,7,"xishuangbanna prefecture"
"11384",712,8,"Yun Lan Coffee Co. Ltd"
"11385",712,9,"60 kg"
"11386",712,10,"Yunnan Coffee Exchange"
"11387",712,11,"2015"
"11388",712,12,"Catimor"
"11389",712,13,"Pulped natural / honey"
"11390",712,14,"Green"
"11391",712,15,"Yunnan Coffee Exchange"
"11392",712,16,"m"
"11393",713,1,"Arabica"
"11394",713,2,"ipanema coffees"
"11395",713,3,"Brazil"
"11396",713,4,"rio verde"
"11397",713,5,"ipanema coffees"
"11398",713,6,"ipanema coffees"
"11399",713,7,"south of minas"
"11400",713,8,"Ipanema AgrÃ­cola SA"
"11401",713,9,"2 kg"
"11402",713,10,"Specialty Coffee Association"
"11403",713,11,"2015/2016"
"11404",713,12,"Bourbon"
"11405",713,13,"Natural / Dry"
"11406",713,14,"Green"
"11407",713,15,"Specialty Coffee Association"
"11408",713,16,"m"
"11409",714,1,"Arabica"
"11410",714,2,"bourbon specialty coffees"
"11411",714,3,"Brazil"
"11412",714,4,""
"11413",714,5,""
"11414",714,6,"bourbon specialty coffees"
"11415",714,7,"chapadÃ£o de ferro (cerrado mineiro)"
"11416",714,8,""
"11417",714,9,"60 kg"
"11418",714,10,"Brazil Specialty Coffee Association"
"11419",714,11,"2015"
"11420",714,12,"Mundo Novo"
"11421",714,13,"Natural / Dry"
"11422",714,14,"Green"
"11423",714,15,"Brazil Specialty Coffee Association"
"11424",714,16,"m"
"11425",715,1,"Arabica"
"11426",715,2,"juan luis alvarado romero"
"11427",715,3,"Guatemala"
"11428",715,4,"finca loma linda y anexo"
"11429",715,5,"beneficio exportacafe agua santa"
"11430",715,6,"exportcafe"
"11431",715,7,"huehuetenango"
"11432",715,8,"AMANCIO DEL VALLE CARRILLO"
"11433",715,9,"69 kg"
"11434",715,10,"Asociacion Nacional Del CafÃ©"
"11435",715,11,"2015"
"11436",715,12,"Bourbon"
"11437",715,13,"Washed / Wet"
"11438",715,14,"Green"
"11439",715,15,"Asociacion Nacional Del CafÃ©"
"11440",715,16,"ft"
"11441",716,1,"Arabica"
"11442",716,2,"afca"
"11443",716,3,"Malawi"
"11444",716,4,"utchisi mountain"
"11445",716,5,"mzuzu coffee coop union"
"11446",716,6,"mzuzu coffee planters coop union"
"11447",716,7,"mzuzu"
"11448",716,8,"Mzuzu Coffee Planters Coop Union"
"11449",716,9,"60 kg"
"11450",716,10,"Africa Fine Coffee Association"
"11451",716,11,"2014"
"11452",716,12,"Gesha"
"11453",716,13,"Washed / Wet"
"11454",716,14,"Green"
"11455",716,15,"Africa Fine Coffee Association"
"11456",716,16,"m"
"11457",717,1,"Arabica"
"11458",717,2,"ipanema coffees"
"11459",717,3,"Brazil"
"11460",717,4,"rio verde"
"11461",717,5,"ipanema coffees"
"11462",717,6,"ipanema coffees"
"11463",717,7,"south of minas"
"11464",717,8,"Ipanema AgrÃ­cola SA"
"11465",717,9,"2 kg"
"11466",717,10,"Specialty Coffee Association"
"11467",717,11,"2014/2015"
"11468",717,12,"Bourbon"
"11469",717,13,"Natural / Dry"
"11470",717,14,"Blue-Green"
"11471",717,15,"Specialty Coffee Association"
"11472",717,16,"m"
"11473",718,1,"Arabica"
"11474",718,2,"juan luis alvarado romero"
"11475",718,3,"Guatemala"
"11476",718,4,"el morito"
"11477",718,5,"el morito"
"11478",718,6,"armajaro guatemala, s. a."
"11479",718,7,"jalapa"
"11480",718,8,"ROBERTO MONTERROSO"
"11481",718,9,"69 kg"
"11482",718,10,"Asociacion Nacional Del CafÃ©"
"11483",718,11,"2014"
"11484",718,12,"Pacas"
"11485",718,13,"Washed / Wet"
"11486",718,14,"Green"
"11487",718,15,"Asociacion Nacional Del CafÃ©"
"11488",718,16,"ft"
"11489",719,1,"Arabica"
"11490",719,2,"dane loraas"
"11491",719,3,"Mexico"
"11492",719,4,""
"11493",719,5,""
"11494",719,6,"sustainable harvest"
"11495",719,7,"veracruz"
"11496",719,8,"Huatusco"
"11497",719,9,"5 lbs"
"11498",719,10,"Specialty Coffee Association"
"11499",719,11,"2014"
"11500",719,12,""
"11501",719,13,"Washed / Wet"
"11502",719,14,"Green"
"11503",719,15,"Specialty Coffee Association"
"11504",719,16,"m"
"11505",720,1,"Arabica"
"11506",720,2,"the coffee source inc."
"11507",720,3,"Colombia"
"11508",720,4,"several"
"11509",720,5,"antioquia"
"11510",720,6,"the coffee source inc."
"11511",720,7,"antioquia"
"11512",720,8,"SEVERAL"
"11513",720,9,"3 kg"
"11514",720,10,"Specialty Coffee Association of Costa Rica"
"11515",720,11,"2013"
"11516",720,12,"Caturra"
"11517",720,13,"Washed / Wet"
"11518",720,14,"Green"
"11519",720,15,"Specialty Coffee Association of Costa Rica"
"11520",720,16,"m"
"11521",721,1,"Arabica"
"11522",721,2,"cqi taiwan icp cqi??????"
"11523",721,3,"Taiwan"
"11524",721,4,"guo cun nong yuan ????"
"11525",721,5,"guo cun nong yuan ????"
"11526",721,6,"blossom valley????"
"11527",721,7,"changhua baguashan ??????"
"11528",721,8,"Zhang shui sheng ???"
"11529",721,9,"20 kg"
"11530",721,10,"Blossom Valley International"
"11531",721,11,"2013/2014"
"11532",721,12,"Typica"
"11533",721,13,"Semi-washed / Semi-pulped"
"11534",721,14,"Green"
"11535",721,15,"Blossom Valley International"
"11536",721,16,"m"
"11537",722,1,"Arabica"
"11538",722,2,"cqi taiwan icp cqi??????"
"11539",722,3,"Taiwan"
"11540",722,4,"yu jin gui ?????"
"11541",722,5,"yu jin gui ?????"
"11542",722,6,"blossom valley????"
"11543",722,7,"taichung xinshe ??????"
"11544",722,8,"Lin yu ding ???"
"11545",722,9,"30 kg"
"11546",722,10,"Blossom Valley International"
"11547",722,11,"2013/2014"
"11548",722,12,"Typica"
"11549",722,13,"Washed / Wet"
"11550",722,14,"Green"
"11551",722,15,"Blossom Valley International"
"11552",722,16,"m"
"11553",723,1,"Arabica"
"11554",723,2,"juan luis alvarado romero"
"11555",723,3,"Guatemala"
"11556",723,4,"el morito"
"11557",723,5,"beneficio ixchel"
"11558",723,6,"unex guatemala, s.a."
"11559",723,7,"oriente"
"11560",723,8,"ROBERTO MONTERROSO"
"11561",723,9,"69 kg"
"11562",723,10,"Asociacion Nacional Del CafÃ©"
"11563",723,11,"2013"
"11564",723,12,"Bourbon"
"11565",723,13,"Washed / Wet"
"11566",723,14,"Green"
"11567",723,15,"Asociacion Nacional Del CafÃ©"
"11568",723,16,"ft"
"11569",724,1,"Arabica"
"11570",724,2,"exportadora de cafe condor s.a"
"11571",724,3,"Colombia"
"11572",724,4,""
"11573",724,5,"trilladora boananza"
"11574",724,6,"exportadora de cafe condor s.a"
"11575",724,7,"huila"
"11576",724,8,""
"11577",724,9,"70 kg"
"11578",724,10,"AlmacafÃ©"
"11579",724,11,"2013"
"11580",724,12,"Caturra"
"11581",724,13,"Washed / Wet"
"11582",724,14,"Green"
"11583",724,15,"AlmacafÃ©"
"11584",724,16,"m"
"11585",725,1,"Arabica"
"11586",725,2,"alfredo bojalil"
"11587",725,3,"Mexico"
"11588",725,4,"santa teresa"
"11589",725,5,"amsa tuxtla"
"11590",725,6,"ecomtrading"
"11591",725,7,"la concordia, chiapas"
"11592",725,8,"AGROINDUSTRIAS UNIDAS DE MEXICO SA DE CV"
"11593",725,9,"1 kg"
"11594",725,10,"AMECAFE"
"11595",725,11,"2013"
"11596",725,12,"Typica"
"11597",725,13,"Washed / Wet"
"11598",725,14,"Green"
"11599",725,15,"AMECAFE"
"11600",725,16,"m"
"11601",726,1,"Arabica"
"11602",726,2,"michael gavina"
"11603",726,3,"Costa Rica"
"11604",726,4,""
"11605",726,5,""
"11606",726,6,"f. gaviÃ±a & sons, inc."
"11607",726,7,"central valley"
"11608",726,8,""
"11609",726,9,"1 kg"
"11610",726,10,"Specialty Coffee Association"
"11611",726,11,"2012"
"11612",726,12,""
"11613",726,13,"Washed / Wet"
"11614",726,14,"Green"
"11615",726,15,"Specialty Coffee Association"
"11616",726,16,"m"
"11617",727,1,"Arabica"
"11618",727,2,"juan luis alvarado romero"
"11619",727,3,"Guatemala"
"11620",727,4,"finca el morito"
"11621",727,5,"beneficio el morito"
"11622",727,6,"finca el morito"
"11623",727,7,"jalapa"
"11624",727,8,"CAFE MOLINO MONTERROSO P,J. ROBERTO"
"11625",727,9,"69 kg"
"11626",727,10,"Asociacion Nacional Del CafÃ©"
"11627",727,11,"2012"
"11628",727,12,"Bourbon"
"11629",727,13,"Washed / Wet"
"11630",727,14,"Green"
"11631",727,15,"Asociacion Nacional Del CafÃ©"
"11632",727,16,"ft"
"11633",728,1,"Arabica"
"11634",728,2,"saul m. hernandez ramirez"
"11635",728,3,"Mexico"
"11636",728,4,"tepemalacax"
"11637",728,5,"en tlalnepantla"
"11638",728,6,""
"11639",728,7,"jaltocan, hidalgo"
"11640",728,8,"SALAZAR HERNANDEZ, ROBERTO"
"11641",728,9,"1 kg"
"11642",728,10,"AMECAFE"
"11643",728,11,"2012"
"11644",728,12,"Typica"
"11645",728,13,"Natural / Dry"
"11646",728,14,"None"
"11647",728,15,"AMECAFE"
"11648",728,16,"m"
"11649",729,1,"Arabica"
"11650",729,2,"manuel herrera juarez"
"11651",729,3,"Mexico"
"11652",729,4,"finca los barreales 1112lbga7250412"
"11653",729,5,"finca los barreales"
"11654",729,6,"finca los barreales"
"11655",729,7,"veracruz"
"11656",729,8,"MANUEL HERRERA JUAREZ"
"11657",729,9,"1 kg"
"11658",729,10,"AMECAFE"
"11659",729,11,"2012"
"11660",729,12,"Bourbon"
"11661",729,13,"Washed / Wet"
"11662",729,14,"Green"
"11663",729,15,"AMECAFE"
"11664",729,16,"m"
"11665",730,1,"Arabica"
"11666",730,2,"juan luis alvarado romero"
"11667",730,3,"Guatemala"
"11668",730,4,"agropecuaria quiagral"
"11669",730,5,"beneficio ixchel"
"11670",730,6,"unex guatemala, s.a."
"11671",730,7,"oriente"
"11672",730,8,"AGROPECUARIA QUIAGRAL"
"11673",730,9,"1 kg"
"11674",730,10,"Asociacion Nacional Del CafÃ©"
"11675",730,11,"2012"
"11676",730,12,"Bourbon"
"11677",730,13,"Washed / Wet"
"11678",730,14,"Green"
"11679",730,15,"Asociacion Nacional Del CafÃ©"
"11680",730,16,"ft"
"11681",731,1,"Arabica"
"11682",731,2,"nucoffee"
"11683",731,3,"Brazil"
"11684",731,4,"sitÃ­o santa luzia"
"11685",731,5,""
"11686",731,6,"nucoffee"
"11687",731,7,"grama valley"
"11688",731,8,"JosÃ© Malagutti"
"11689",731,9,"60 kg"
"11690",731,10,"NUCOFFEE"
"11691",731,11,"2012"
"11692",731,12,"Mundo Novo"
"11693",731,13,"Natural / Dry"
"11694",731,14,"Green"
"11695",731,15,"NUCOFFEE"
"11696",731,16,"m"
"11697",732,1,"Arabica"
"11698",732,2,"maria luisa del carmen rojas narvaez"
"11699",732,3,"Mexico"
"11700",732,4,"cafetal santa maria"
"11701",732,5,"cafetal santa maria"
"11702",732,6,"eczcafe fino s.a. de c.v."
"11703",732,7,"santa catarina juquila"
"11704",732,8,"MARIA LUISA DELCARMEN ROJAS NARVAEZ"
"11705",732,9,"1 kg"
"11706",732,10,"AMECAFE"
"11707",732,11,"2012"
"11708",732,12,"Typica"
"11709",732,13,"Washed / Wet"
"11710",732,14,"Green"
"11711",732,15,"AMECAFE"
"11712",732,16,"m"
"11713",733,1,"Arabica"
"11714",733,2,"nucoffee"
"11715",733,3,"Brazil"
"11716",733,4,"cafÃ© citrus"
"11717",733,5,""
"11718",733,6,"nucoffee"
"11719",733,7,"south of minas"
"11720",733,8,"JosÃ© Alberto dos Santos"
"11721",733,9,"60 kg"
"11722",733,10,"NUCOFFEE"
"11723",733,11,"2012"
"11724",733,12,"Mundo Novo"
"11725",733,13,"Washed / Wet"
"11726",733,14,"Green"
"11727",733,15,"NUCOFFEE"
"11728",733,16,"m"
"11729",734,1,"Arabica"
"11730",734,2,"carcafe ltda ci"
"11731",734,3,"Colombia"
"11732",734,4,""
"11733",734,5,""
"11734",734,6,"carcafe ltda"
"11735",734,7,"huila"
"11736",734,8,"JAIME PULIDO / ERMILSON RAMOS"
"11737",734,9,"70 kg"
"11738",734,10,"AlmacafÃ©"
"11739",734,11,"2012"
"11740",734,12,"Caturra"
"11741",734,13,"Natural / Dry"
"11742",734,14,"Green"
"11743",734,15,"AlmacafÃ©"
"11744",734,16,"m"
"11745",735,1,"Arabica"
"11746",735,2,"klem organics"
"11747",735,3,"Brazil"
"11748",735,4,"fazendas klem ltda"
"11749",735,5,"dry mill"
"11750",735,6,"klem organics coffee"
"11751",735,7,"brazil matas de minas"
"11752",735,8,"NAGIPE VIANA KLEM"
"11753",735,9,"5 kg"
"11754",735,10,"Specialty Coffee Association"
"11755",735,11,""
"11756",735,12,"Catuai"
"11757",735,13,"Washed / Wet"
"11758",735,14,"Green"
"11759",735,15,"Specialty Coffee Association"
"11760",735,16,"m"
"11761",736,1,"Arabica"
"11762",736,2,"cqi taiwan icp cqi??????"
"11763",736,3,"Taiwan"
"11764",736,4,"????        "
"11765",736,5,"????????????4?88?        "
"11766",736,6,"????"
"11767",736,7,""
"11768",736,8,"???0918232039        "
"11769",736,9,"10 kg"
"11770",736,10,"Blossom Valley International"
"11771",736,11,"2016/2017"
"11772",736,12,""
"11773",736,13,""
"11774",736,14,"Blue-Green"
"11775",736,15,"Blossom Valley International"
"11776",736,16,"m"
"11777",737,1,"Arabica"
"11778",737,2,"juan luis alvarado romero"
"11779",737,3,"Guatemala"
"11780",737,4,"linda vista"
"11781",737,5,"beneficio humedo"
"11782",737,6,"mercon guatemala s.a."
"11783",737,7,"nuevo oriente"
"11784",737,8,"PABLO CHUY"
"11785",737,9,"69 kg"
"11786",737,10,"Asociacion Nacional Del CafÃ©"
"11787",737,11,"2016"
"11788",737,12,"Pacas"
"11789",737,13,"Washed / Wet"
"11790",737,14,"Green"
"11791",737,15,"Asociacion Nacional Del CafÃ©"
"11792",737,16,"m"
"11793",738,1,"Arabica"
"11794",738,2,"ipanema coffees"
"11795",738,3,"Brazil"
"11796",738,4,"rio verde"
"11797",738,5,"ipanema comercial e exportadora sa"
"11798",738,6,"ipanema coffees"
"11799",738,7,"south of minas"
"11800",738,8,"Ipanema AgrÃ­cola SA"
"11801",738,9,"2 kg"
"11802",738,10,"Brazil Specialty Coffee Association"
"11803",738,11,"2015/2016"
"11804",738,12,"Yellow Bourbon"
"11805",738,13,"Natural / Dry"
"11806",738,14,"Green"
"11807",738,15,"Brazil Specialty Coffee Association"
"11808",738,16,"m"
"11809",739,1,"Arabica"
"11810",739,2,"consejo salvadoreÃ±o del cafÃ©"
"11811",739,3,"El Salvador"
"11812",739,4,"zapato de mico"
"11813",739,5,"tuxpal"
"11814",739,6,"consejo salvadoreÃ±o del cafÃ©"
"11815",739,7,"apaneca"
"11816",739,8,"Tropical Farm Management El Salvador, S.A. de C.V."
"11817",739,9,"1 kg"
"11818",739,10,"Salvadoran Coffee Council"
"11819",739,11,"2014"
"11820",739,12,"Bourbon"
"11821",739,13,"Washed / Wet"
"11822",739,14,"Green"
"11823",739,15,"Salvadoran Coffee Council"
"11824",739,16,"m"
"11825",740,1,"Arabica"
"11826",740,2,"cadexsa"
"11827",740,3,"Honduras"
"11828",740,4,"bethel"
"11829",740,5,"cadexsa"
"11830",740,6,"cadexsa"
"11831",740,7,"marcala"
"11832",740,8,"Omar Acosta"
"11833",740,9,"1 kg"
"11834",740,10,"Instituto HondureÃ±o del CafÃ©"
"11835",740,11,"2015"
"11836",740,12,"Catuai"
"11837",740,13,"Washed / Wet"
"11838",740,14,"Green"
"11839",740,15,"Instituto HondureÃ±o del CafÃ©"
"11840",740,16,"m"
"11841",741,1,"Arabica"
"11842",741,2,"afca"
"11843",741,3,"Malawi"
"11844",741,4,"kachere"
"11845",741,5,"mzuzu coffee coop union"
"11846",741,6,"mzuzu coffee planters coop union"
"11847",741,7,"mzuzu"
"11848",741,8,"Mzuzu Coffee Coop Union"
"11849",741,9,"60 kg"
"11850",741,10,"Africa Fine Coffee Association"
"11851",741,11,"2014"
"11852",741,12,"Gesha"
"11853",741,13,"Washed / Wet"
"11854",741,14,"Blue-Green"
"11855",741,15,"Africa Fine Coffee Association"
"11856",741,16,"m"
"11857",742,1,"Arabica"
"11858",742,2,"ipanema coffees"
"11859",742,3,"Brazil"
"11860",742,4,"rio verde"
"11861",742,5,"ipanema coffees"
"11862",742,6,"ipanema coffees"
"11863",742,7,"south of minas"
"11864",742,8,"Ipanema AgrÃ­cola SA"
"11865",742,9,"2 kg"
"11866",742,10,"Specialty Coffee Association"
"11867",742,11,"2014/2015"
"11868",742,12,"Bourbon"
"11869",742,13,"Natural / Dry"
"11870",742,14,"Green"
"11871",742,15,"Specialty Coffee Association"
"11872",742,16,"m"
"11873",743,1,"Arabica"
"11874",743,2,"cqi taiwan icp cqi??????"
"11875",743,3,"Taiwan"
"11876",743,4,"guo xing ka fei wang ?????????"
"11877",743,5,"guo xin ka fei ????"
"11878",743,6,"blossom valley????"
"11879",743,7,"nantou"
"11880",743,8,"Lin yu tang ???"
"11881",743,9,"60 kg"
"11882",743,10,"Blossom Valley International"
"11883",743,11,"2013/2014"
"11884",743,12,"Typica"
"11885",743,13,"Washed / Wet"
"11886",743,14,"Green"
"11887",743,15,"Blossom Valley International"
"11888",743,16,"m"
"11889",744,1,"Arabica"
"11890",744,2,"jesus carlos cardenas valdivia"
"11891",744,3,"Mexico"
"11892",744,4,"finca huehuetecpan"
"11893",744,5,"cosautlan de carvajal, veracruz, mÃ©xico"
"11894",744,6,""
"11895",744,7,"veracruz"
"11896",744,8,"MARIA DEL ROSARIO IRAIS VALDIVIA ORTIZ"
"11897",744,9,"1 kg"
"11898",744,10,"AMECAFE"
"11899",744,11,"2013"
"11900",744,12,"Mundo Novo"
"11901",744,13,"Washed / Wet"
"11902",744,14,"Blue-Green"
"11903",744,15,"AMECAFE"
"11904",744,16,"m"
"11905",745,1,"Arabica"
"11906",745,2,"kona pacific farmers cooperative"
"11907",745,3,"United States (Hawaii)"
"11908",745,4,""
"11909",745,5,""
"11910",745,6,"kona pacific farmers cooperative"
"11911",745,7,"kona"
"11912",745,8,""
"11913",745,9,"100 lbs"
"11914",745,10,"Specialty Coffee Association"
"11915",745,11,"2013"
